seed,disturbance_shape,disturbance_strength,method,event_index,tau,arrival,delay,quality_interval,residual_observed,residual_scaled,confidence,correction_norm,future_lab_obs_abs_error,future_lab_true_abs_error_diagnostic,dense_true_mae_h20,dense_true_mae_h40,dense_true_mae_h50
46,none,0.0,oracle_resync,47,7200,7240,40,150,0.8171143531799316,0.9743877587211656,0.9803183078765869,1.9102264642715454,0.729804515838623,0.7630505561828613,0.8165245294570923,0.8087534785270691,0.8051846218109131
46,none,0.0,no_resync,48,7350,7390,40,150,0.7522592544555664,0.8970497288092634,0.9276816844940186,0.0,0.8178615570068359,0.8575477600097656,0.8129503965377808,0.7915950775146484,0.794152603149414
46,none,0.0,output_bias_persistent,48,7350,7390,40,150,0.7522592544555664,0.8970497288092634,0.9276816844940186,0.8970497288092634,0.06560230255126953,0.10528850555419922,0.06252686977386475,0.044292140007019046,0.04585840225219726
46,none,0.0,output_bias_decay,48,7350,7390,40,150,0.7522592544555664,0.8970497288092634,0.9276816844940186,0.8970497288092634,0.4565474492979673,0.496233652300897,0.11103014945983887,0.13348401784896852,0.1565568256378174
46,none,0.0,current_reencode,48,7350,7390,40,150,0.7522592544555664,0.8970497288092634,0.9276816844940186,1.2042057514190674,0.7730240821838379,0.8127102851867676,0.7859531879425049,0.7770735263824463,0.7783215045928955
46,none,0.0,online_head_update,48,7350,7390,40,150,0.7522592544555664,0.8970497288092634,0.9276816844940186,0.0,0.4534468650817871,0.4931330680847168,0.4350250482559204,0.40204572677612305,0.4064255905151367
46,none,0.0,past_state_jacobian,48,7350,7390,40,150,0.7522592544555664,0.8970497288092634,0.9276816844940186,2.499999761581421,0.8407692909240723,0.880455493927002,0.9142017364501953,0.9437126517295837,0.952822790145874
46,none,0.0,oracle_resync,48,7350,7390,40,150,0.7522592544555664,0.8970497288092634,0.9276816844940186,3.160451650619507,0.715116024017334,0.7548022270202637,0.7242955446243287,0.7210819244384765,0.7215463638305664
46,none,0.0,no_resync,49,7500,7540,40,150,0.8178615570068359,0.9752787799832102,0.9286375641822815,0.0,0.927487850189209,0.8666563034057617,0.8299667119979859,0.8479528665542603,0.844573106765747
46,none,0.0,output_bias_persistent,49,7500,7540,40,150,0.8178615570068359,0.9752787799832102,0.9286375641822815,0.9752787799832102,0.10962629318237305,0.04879474639892578,0.022424864768981933,0.03542337417602539,0.03181279182434082
46,none,0.0,output_bias_decay,49,7500,7540,40,150,0.8178615570068359,0.9752787799832102,0.9286375641822815,0.9752787799832102,0.5346646088012683,0.47383306201782105,0.06724116802215577,0.13265342712402345,0.15153731346130372
46,none,0.0,current_reencode,49,7500,7540,40,150,0.8178615570068359,0.9752787799832102,0.9286375641822815,1.4615238904953003,0.9209351539611816,0.8601036071777344,0.8318459272384644,0.8386887788772583,0.8383238124847412
46,none,0.0,online_head_update,49,7500,7540,40,150,0.8178615570068359,0.9752787799832102,0.9286375641822815,0.0,0.5127644538879395,0.4519329071044922,0.41290485858917236,0.4351565718650818,0.43046448707580565
46,none,0.0,past_state_jacobian,49,7500,7540,40,150,0.8178615570068359,0.9752787799832102,0.9286375641822815,2.5,0.9183077812194824,0.8574762344360352,0.8046866655349731,0.8160489439964295,0.8169192409515381
46,none,0.0,oracle_resync,49,7500,7540,40,150,0.8178615570068359,0.9752787799832102,0.9286375641822815,2.36065673828125,0.9063296318054199,0.8454980850219727,0.7820855855941773,0.767553198337555,0.7748147201538086
46,none,0.0,no_resync,50,7650,7690,40,150,0.927487850189209,1.1060053027706027,0.8358880281448364,0.0,1.1649107933044434,0.8649287223815918,0.8843482732772827,0.8813032746315003,0.8803128147125244
46,none,0.0,output_bias_persistent,50,7650,7690,40,150,0.927487850189209,1.1060053027706027,0.8358880281448364,1.1060053027706027,0.23742294311523438,0.06255912780761719,0.045852255821228025,0.04852973222732544,0.04911421775817871
46,none,0.0,output_bias_decay,50,7650,7690,40,150,0.927487850189209,1.1060053027706027,0.8358880281448364,1.1060053027706027,0.7194334621621845,0.41945139123933295,0.029502058029174806,0.07518260478973389,0.09842849731445312
46,none,0.0,current_reencode,50,7650,7690,40,150,0.927487850189209,1.1060053027706027,0.8358880281448364,0.9920592308044434,1.1488122940063477,0.8488302230834961,0.8730719804763794,0.8679765939712525,0.8657654190063476
46,none,0.0,online_head_update,50,7650,7690,40,150,0.927487850189209,1.1060053027706027,0.8358880281448364,0.0,0.6729927062988281,0.37301063537597656,0.3928943157196045,0.39063377380371095,0.3899610710144043
46,none,0.0,past_state_jacobian,50,7650,7690,40,150,0.927487850189209,1.1060053027706027,0.8358880281448364,2.499999761581421,1.129533290863037,0.8295512199401855,0.849563455581665,0.8430979371070861,0.8399373912811279
46,none,0.0,oracle_resync,50,7650,7690,40,150,0.927487850189209,1.1060053027706027,0.8358880281448364,3.3260858058929443,1.1098785400390625,0.8098964691162109,0.8212689638137818,0.8180552005767823,0.8152221870422364
46,none,0.0,no_resync,51,7800,7840,40,150,1.1649107933044434,1.3891260293992949,0.9179913401603699,0.0,0.11751937866210938,0.8368215560913086,0.8670515537261962,0.8541592836380005,0.8521675777435302
46,none,0.0,output_bias_persistent,51,7800,7840,40,150,1.1649107933044434,1.3891260293992949,0.9179913401603699,1.3891260293992949,1.2824301719665527,0.32808923721313477,0.29785923957824706,0.3107515096664429,0.3127432155609131
46,none,0.0,output_bias_decay,51,7800,7840,40,150,1.1649107933044434,1.3891260293992949,0.9179913401603699,1.3891260293992949,0.6770322079829576,0.27730872677046037,0.21990675926208497,0.16495833396911622,0.13683427810668947
46,none,0.0,current_reencode,51,7800,7840,40,150,1.1649107933044434,1.3891260293992949,0.9179913401603699,0.7548144459724426,0.10450935363769531,0.8498315811157227,0.8517769575119019,0.8404107332229614,0.8401970291137695
46,none,0.0,online_head_update,51,7800,7840,40,150,1.1649107933044434,1.3891260293992949,0.9179913401603699,0.0,0.6846132278442383,0.2697277069091797,0.3102200984954834,0.29520019292831423,0.2918139934539795
46,none,0.0,past_state_jacobian,51,7800,7840,40,150,1.1649107933044434,1.3891260293992949,0.9179913401603699,2.5,0.11788797378540039,0.8364529609680176,0.8161993741989135,0.805592930316925,0.804864091873169
46,none,0.0,oracle_resync,51,7800,7840,40,150,1.1649107933044434,1.3891260293992949,0.9179913401603699,3.3171751499176025,0.14564228057861328,0.8086986541748047,0.7959019660949707,0.7893354535102844,0.7881313323974609
46,none,0.0,no_resync,52,7950,7990,40,150,-0.11751937866210938,-0.14013882333022892,0.38609904050827026,0.0,0.8823895454406738,0.8418922424316406,0.8724733352661133,0.8661628603935242,0.8640012073516846
46,none,0.0,output_bias_persistent,52,7950,7990,40,150,-0.11751937866210938,-0.14013882333022892,0.38609904050827026,0.14013882333022892,0.9999089241027832,0.95941162109375,0.9899927139282226,0.9836822390556336,0.981520586013794
46,none,0.0,output_bias_decay,52,7950,7990,40,150,-0.11751937866210938,-0.14013882333022892,0.38609904050827026,0.14013882333022892,0.938834725992864,0.8983374229838308,0.9821286678314209,0.968974232673645,0.9636076354980468
46,none,0.0,current_reencode,52,7950,7990,40,150,-0.11751937866210938,-0.14013882333022892,0.38609904050827026,0.7928910255432129,0.8722620010375977,0.8317646980285645,0.856706190109253,0.8534377574920654,0.8513980770111084
46,none,0.0,online_head_update,52,7950,7990,40,150,-0.11751937866210938,-0.14013882333022892,0.38609904050827026,0.0,0.9430832862854004,0.9025859832763672,0.9314018249511719,0.9257161736488342,0.9234487247467041
46,none,0.0,past_state_jacobian,52,7950,7990,40,150,-0.11751937866210938,-0.14013882333022892,0.38609904050827026,1.4545090198516846,0.8552284240722656,0.8147311210632324,0.8912796020507813,0.8198046445846557,0.8138561344146729
46,none,0.0,oracle_resync,52,7950,7990,40,150,-0.11751937866210938,-0.14013882333022892,0.38609904050827026,3.342043161392212,0.8362231254577637,0.7957258224487305,0.7893591165542603,0.790581476688385,0.7908732318878173
46,none,0.0,no_resync,53,8100,8140,40,150,0.8823895454406738,1.0522267393234706,0.8763974905014038,0.0,0.8107938766479492,0.9025616645812988,0.866010046005249,0.875270402431488,0.875483112335205
46,none,0.0,output_bias_persistent,53,8100,8140,40,150,0.8823895454406738,1.0522267393234706,0.8763974905014038,1.0522267393234706,0.07159566879272461,0.020172119140625,0.025496673583984376,0.020163118839263916,0.02002004623413086
46,none,0.0,output_bias_decay,53,8100,8140,40,150,0.8823895454406738,1.0522267393234706,0.8763974905014038,1.0522267393234706,0.38697750034657474,0.47874528827992435,0.05704944133758545,0.11050633192062378,0.1333449649810791
46,none,0.0,current_reencode,53,8100,8140,40,150,0.8823895454406738,1.0522267393234706,0.8763974905014038,0.584282636642456,0.802945613861084,0.8947134017944336,0.8576647520065308,0.8661668777465821,0.8669207191467285
46,none,0.0,online_head_update,53,8100,8140,40,150,0.8823895454406738,1.0522267393234706,0.8763974905014038,0.0,0.32883787155151367,0.4206056594848633,0.3857334852218628,0.3965797185897827,0.39637030601501466
46,none,0.0,past_state_jacobian,53,8100,8140,40,150,0.8823895454406738,1.0522267393234706,0.8763974905014038,2.500000238418579,0.7836861610412598,0.8754539489746094,0.8173347473144531,0.8285251736640931,0.8312508296966553
46,none,0.0,oracle_resync,53,8100,8140,40,150,0.8823895454406738,1.0522267393234706,0.8763974905014038,3.3508126735687256,0.7483654022216797,0.8401331901550293,0.7948586940765381,0.7998494386672974,0.8017953491210937
46,none,0.0,no_resync,54,8250,8290,40,150,0.8107938766479492,0.9668507537253765,0.9300976395606995,0.0,1.0002894401550293,0.9684677124023438,0.92218017578125,0.9277476668357849,0.9298818683624268
